sample_1,sample_2,haplotypes_shared,total_haplotypes,prop_haplotype_sharing
S4,S123,0,4,0
S4,S126,0,6,0
S4,S129,0,3,0
S4,S130,0,3,0
S4,S131,0,6,0
S4,S133,0,6,0
S4,S134,1,7,0.142857143
S4,S135,0,11,0
S4,S136,1,4,0.25
S4,S137,0,3,0
S4,S138,0,3,0
S4,S139,0,4,0
S4,S140,0,5,0
S4,S141,1,2,0.5
S4,S142,1,3,0.333333333
S4,S143,0,3,0
S4,S145,0,3,0
S4,S146,0,3,0
S4,S147,0,5,0
S4,S148,1,8,0.125
S4,S149,0,3,0
S4,S151,0,3,0
S4,S152,0,4,0
S4,S153,0,3,0
S4,S154,1,4,0.25
S4,S155,0,3,0
S4,S156,0,3,0
S4,S158,0,3,0
S4,S160,0,7,0
S4,S165,0,3,0
S4,S166,0,6,0
S4,S167,0,3,0
S4,S169,0,3,0
S4,S170,0,4,0
S4,S171,0,3,0
S4,S172,0,3,0
S4,S174,0,3,0
S4,S178,1,5,0.2
S4,S184,1,9,0.111111111
S4,S186,0,3,0
S4,S187,1,10,0.1
S4,S188,0,13,0
S4,S189,0,3,0
S4,S190,1,5,0.2
S4,S194,1,15,0.066666667
S4,S195,0,3,0
S4,S198,1,2,0.5
S4,S199,0,3,0
S4,S201,0,5,0
S4,S202,1,4,0.25
S4,S203,0,7,0
S4,S204,0,3,0
S4,S206,0,3,0
S4,S208,0,5,0
S4,S210,0,3,0
S4,S212,0,3,0
S4,S214,0,6,0
S4,S216,0,5,0
S4,S218,0,3,0
S4,S220,0,3,0
S4,S221,0,3,0
S4,S222,0,3,0
S4,S223,0,3,0
S4,S224,0,3,0
S4,S225,0,4,0
S4,S226,0,3,0
S4,S227,0,3,0
S4,S228,0,3,0
S4,S230,0,4,0
S4,S231,0,5,0
S4,S232,0,3,0
S4,S233,0,3,0
S4,S234,0,6,0
S4,S235,0,11,0
S4,S237,0,3,0
S4,S238,0,3,0
S4,S239,0,4,0
S4,S242,1,4,0.25
S4,S243,0,3,0
S4,S244,0,3,0
S4,S245,1,3,0.333333333
S4,S247,1,2,0.5
S4,S254,1,4,0.25
S4,S255,1,5,0.2
S4,S256,1,3,0.333333333
S4,S257,0,3,0
S4,S261,0,6,0
S4,S262,0,4,0
S4,S264,0,4,0
S4,S265,0,14,0
S4,S266,0,7,0
S4,S267,0,4,0
S4,S268,0,4,0
S4,S269,1,8,0.125
S4,S270,0,5,0
S4,S271,0,6,0
S4,S272,0,3,0
S4,S274,1,3,0.333333333
S4,S275,0,3,0
S4,S276,0,4,0
S4,S277,0,4,0
S4,S278,1,3,0.333333333
S4,S280,1,2,0.5
S4,S281,0,5,0
S4,S282,1,4,0.25
S4,S284,0,3,0
S4,S285,0,3,0
S4,S286,0,3,0
S4,S294,0,4,0
S4,S295,0,3,0
S4,S297,0,4,0
S4,S298,0,3,0
S4,S300,1,2,0.5
S4,S302,0,4,0
S4,S303,0,4,0
S4,S304,0,4,0
S4,S305,0,3,0
S4,S306,0,3,0
S4,S308,0,3,0
S4,S309,0,3,0
S4,S310,0,4,0
S4,S311,0,3,0
S4,S313,0,3,0
S4,S316,0,6,0
S4,S317,1,6,0.166666667
S4,S318,0,3,0
S4,S319,0,3,0
S4,S320,0,4,0
S4,S321,0,5,0
S4,S322,0,3,0
S4,S324,0,3,0
S4,S325,0,4,0
S4,S326,0,3,0
S4,S328,1,3,0.333333333
S4,S329,0,3,0
S4,S331,0,4,0
S4,S332,1,6,0.166666667
S4,S333,0,3,0
S4,S334,0,3,0
S4,S335,0,3,0
S4,S336,0,3,0
S4,S337,1,4,0.25
S4,S338,0,4,0
S4,S339,0,7,0
S4,S340,0,6,0
S4,S342,0,3,0
S4,S344,0,3,0
S4,S345,0,3,0
S4,S346,1,5,0.2
S4,S348,1,11,0.090909091
S4,S349,0,3,0
S4,S354,0,4,0
S4,S355,0,3,0
S4,S358,1,5,0.2
S4,S359,1,2,0.5
S4,S360,1,3,0.333333333
S4,S361,0,7,0
S4,S362,0,3,0
S4,S363,0,4,0
S4,S365,0,4,0
S4,S366,1,4,0.25
S4,S367,0,3,0
S4,S368,0,3,0
S4,S371,0,3,0
S4,S373,0,3,0
S4,S374,0,6,0
S4,S375,0,5,0
S4,S376,0,5,0
S4,S377,0,5,0
S4,S378,1,3,0.333333333
S4,S380,0,3,0
S4,S381,0,3,0
S4,S384,1,2,0.5
S4,S387,1,4,0.25
S4,S388,0,13,0
S4,S390,0,3,0
S4,S391,0,3,0
S4,S392,0,3,0
S4,S393,0,3,0
S4,S394,0,3,0
S4,S395,0,4,0
S4,S397,0,3,0
S4,S399,0,6,0
S4,S400,0,9,0
S4,S401,0,5,0
S4,S402,1,2,0.5
S4,S404,0,4,0
S4,S405,0,3,0
S4,S406,0,4,0
S4,S407,0,4,0
S4,S411,0,4,0
S4,S412,1,3,0.333333333
S4,S413,0,5,0
S4,S415,0,4,0
S4,S416,0,4,0
S4,S417,0,7,0
S4,S418,0,3,0
S4,S419,0,4,0
S4,S420,0,3,0
S4,S421,0,4,0
S4,S422,0,3,0
S4,S423,1,3,0.333333333
S4,S424,0,4,0
S4,S425,0,3,0
S4,S426,1,3,0.333333333
S4,S427,0,3,0
S4,S428,0,6,0
S4,S429,0,9,0
S4,S431,1,2,0.5
S4,S432,1,3,0.333333333
S4,S433,1,3,0.333333333
S4,S434,0,3,0
S4,S435,1,7,0.142857143
S4,S436,1,5,0.2
S4,S437,0,3,0
S4,S438,0,4,0
S4,S439,1,8,0.125
S4,S440,0,6,0
S4,S441,0,3,0
S4,S442,1,9,0.111111111
S4,S443,1,3,0.333333333
S4,S444,1,9,0.111111111
S4,S445,0,3,0
S4,S447,0,3,0
S4,S448,0,3,0
S4,S449,1,2,0.5
S4,S450,1,4,0.25
S4,S451,0,3,0
S4,S453,0,4,0
S4,S456,0,3,0
S4,S458,0,3,0
S4,S462,0,5,0
S4,S463,1,2,0.5
S4,S466,0,3,0
S4,S467,1,6,0.166666667
S4,S468,1,4,0.25
S4,S470,0,3,0
S4,S471,0,7,0
S4,S473,0,6,0
S4,S474,0,6,0
S4,S475,0,5,0
S4,S478,0,8,0
S4,S479,0,3,0
S4,S480,0,3,0
S4,S481,0,3,0
S4,S482,0,5,0
S4,S483,1,7,0.142857143
S4,S484,2,6,0.333333333
S4,S486,0,9,0
S4,S487,0,3,0
S4,S488,0,7,0
S4,S489,0,4,0
S4,S492,0,3,0
S4,S496,0,3,0
S4,S499,0,7,0
S4,S502,0,5,0
S4,S505,1,5,0.2
S4,S506,0,4,0
S4,S507,0,4,0
S4,S508,1,4,0.25
S4,S510,1,4,0.25
S4,S511,0,3,0
S5,S1,0,3,0
S5,S2,0,2,0
S5,S3,0,2,0
S5,S4,1,2,0.5
S5,S6,0,9,0
S5,S7,0,7,0
S5,S8,0,2,0
S5,S10,0,2,0
S5,S12,0,3,0
S5,S13,0,2,0
S5,S15,1,1,1
S5,S16,0,2,0
S5,S17,1,3,0.333333333
S5,S18,1,3,0.333333333
S5,S19,0,2,0
S5,S20,0,2,0
S5,S21,0,6,0
S5,S22,0,2,0
S5,S23,0,4,0
S5,S24,0,2,0
S5,S25,0,2,0
S5,S26,0,2,0
S5,S27,0,4,0
S5,S28,1,2,0.5
S5,S30,0,2,0
S5,S31,0,5,0
S5,S32,0,2,0
S5,S33,0,2,0
S5,S34,0,2,0
S5,S35,1,1,1
S5,S39,0,3,0
S5,S42,0,2,0
S5,S43,0,3,0
S5,S45,0,2,0
S5,S46,0,4,0
S5,S47,0,7,0
S5,S49,1,3,0.333333333
S5,S50,0,4,0
S5,S51,0,2,0
S5,S52,0,2,0
S5,S53,0,4,0
S5,S54,0,4,0
S5,S55,0,4,0
S5,S56,0,3,0
S5,S57,0,2,0
S5,S59,1,11,0.090909091
S5,S60,0,3,0
S5,S62,1,5,0.2
S5,S63,0,4,0
S5,S65,0,3,0
S5,S66,0,2,0
S5,S67,0,3,0
S5,S68,0,3,0
S5,S69,0,6,0
S5,S70,0,4,0
S5,S71,0,2,0
S5,S73,0,2,0
S5,S75,0,2,0
S5,S77,1,9,0.111111111
S5,S79,0,2,0
S5,S80,0,3,0
S5,S81,0,2,0
S5,S82,0,3,0
S5,S83,0,4,0
S5,S84,0,4,0
S5,S85,0,2,0
S5,S86,0,2,0
S5,S87,0,2,0
S5,S88,0,2,0
S5,S89,0,3,0
S5,S91,0,2,0
S5,S94,1,6,0.166666667
S5,S95,0,3,0
S5,S97,0,2,0
S5,S98,0,3,0
S5,S101,0,2,0
S5,S103,0,2,0
S5,S106,0,5,0
S5,S107,0,2,0
S5,S108,0,5,0
S5,S111,1,6,0.166666667
S5,S113,0,2,0
S5,S118,0,6,0
S5,S119,0,2,0
S5,S121,1,7,0.142857143
S5,S122,0,5,0
S5,S123,0,3,0
S5,S126,0,5,0
S5,S129,0,2,0
S5,S130,0,2,0
S5,S131,0,5,0
S5,S133,0,5,0
S5,S134,1,6,0.166666667
S5,S135,0,10,0
S5,S136,1,3,0.333333333
S5,S137,0,2,0
S5,S138,0,2,0
S5,S139,0,3,0
S5,S140,0,4,0
S5,S141,1,1,1
S5,S142,1,2,0.5
S5,S143,0,2,0
S5,S145,0,2,0
S5,S146,0,2,0
S5,S147,0,4,0
S5,S148,1,7,0.142857143
S5,S149,0,2,0
S5,S151,0,2,0
S5,S152,0,3,0
S5,S153,0,2,0
S5,S154,1,3,0.333333333
S5,S155,0,2,0
S5,S156,0,2,0
S5,S158,0,2,0
S5,S160,0,6,0
S5,S165,0,2,0
S5,S166,0,5,0
S5,S167,0,2,0
S5,S169,0,2,0
S5,S170,0,3,0
S5,S171,0,2,0
S5,S172,0,2,0
S5,S174,0,2,0
S5,S178,1,4,0.25
S5,S184,1,8,0.125
S5,S186,0,2,0
S5,S187,1,9,0.111111111
S5,S188,0,12,0
S5,S189,0,2,0
S5,S190,1,4,0.25
S5,S194,1,14,0.071428571
S5,S195,0,2,0
S5,S198,1,1,1
S5,S199,0,2,0
S5,S201,0,4,0
S5,S202,1,3,0.333333333
S5,S203,0,6,0
S5,S204,0,2,0
S5,S206,0,2,0
S5,S208,0,4,0
S5,S210,0,2,0
S5,S212,0,2,0
S5,S214,0,5,0
S5,S216,0,4,0
S5,S218,0,2,0
S5,S220,0,2,0
S5,S221,0,2,0
S5,S222,0,2,0
S5,S223,0,2,0
S5,S224,0,2,0
S5,S225,0,3,0
S5,S226,0,2,0
S5,S227,0,2,0
S5,S228,0,2,0
S5,S230,0,3,0
S5,S231,0,4,0
S5,S232,0,2,0
S5,S233,0,2,0
S5,S234,0,5,0
S5,S235,0,10,0
S5,S237,0,2,0
S5,S238,0,2,0
S5,S239,0,3,0
S5,S242,1,3,0.333333333
S5,S243,0,2,0
S5,S244,0,2,0
S5,S245,1,2,0.5
S5,S247,1,1,1
S5,S254,0,4,0
S5,S255,1,4,0.25
S5,S256,1,2,0.5
S5,S257,0,2,0
S5,S261,0,5,0
S5,S262,0,3,0
S5,S264,0,3,0
S5,S265,0,13,0
S5,S266,0,6,0
S5,S267,0,3,0
S5,S268,0,3,0
S5,S269,1,7,0.142857143
S5,S270,0,4,0
S5,S271,0,5,0
S5,S272,0,2,0
S5,S274,1,2,0.5
S5,S275,0,2,0
S5,S276,0,3,0
S5,S277,0,3,0
S5,S278,1,2,0.5
S5,S280,1,1,1
S5,S281,0,4,0
S5,S282,1,3,0.333333333
S5,S284,0,2,0
S5,S285,0,2,0
S5,S286,0,2,0
S5,S294,0,3,0
S5,S295,0,2,0
S5,S297,0,3,0
S5,S298,0,2,0
S5,S300,1,1,1
S5,S302,0,3,0
S5,S303,0,3,0
S5,S304,0,3,0
S5,S305,0,2,0
S5,S306,0,2,0
S5,S308,0,2,0
S5,S309,0,2,0
S5,S310,0,3,0
S5,S311,0,2,0
S5,S313,0,2,0
S5,S316,0,5,0
S5,S317,0,6,0
S5,S318,0,2,0
S5,S319,0,2,0
S5,S320,0,3,0
S5,S321,0,4,0
S5,S322,0,2,0
S5,S324,0,2,0
S5,S325,0,3,0
S5,S326,0,2,0
S5,S328,1,2,0.5
S5,S329,0,2,0
S5,S331,0,3,0
S5,S332,1,5,0.2
S5,S333,0,2,0
S5,S334,0,2,0
S5,S335,0,2,0
S5,S336,0,2,0
S5,S337,1,3,0.333333333
S5,S338,0,3,0
S5,S339,0,6,0
S5,S340,0,5,0
S5,S342,0,2,0
S5,S344,0,2,0
S5,S345,0,2,0
S5,S346,1,4,0.25
S5,S348,1,10,0.1
S5,S349,0,2,0
S5,S354,0,3,0
S5,S355,0,2,0
S5,S358,1,4,0.25
S5,S359,1,1,1
S5,S360,1,2,0.5
S5,S361,0,6,0
S5,S362,0,2,0
S5,S363,0,3,0
S5,S365,0,3,0
S5,S366,1,3,0.333333333
S5,S367,0,2,0
S5,S368,0,2,0
S5,S371,0,2,0
S5,S373,0,2,0
S5,S374,0,5,0
S5,S375,0,4,0
S5,S376,0,4,0
S5,S377,0,4,0
S5,S378,1,2,0.5
S5,S380,0,2,0
S5,S381,0,2,0
S5,S384,1,1,1
S5,S387,1,3,0.333333333
S5,S388,0,12,0
S5,S390,0,2,0
S5,S391,0,2,0
S5,S392,0,2,0
S5,S393,0,2,0
S5,S394,0,2,0
S5,S395,0,3,0
S5,S397,0,2,0
S5,S399,0,5,0
S5,S400,0,8,0
S5,S401,0,4,0
S5,S402,0,2,0
S5,S404,0,3,0
S5,S405,0,2,0
S5,S406,0,3,0
S5,S407,0,3,0
S5,S411,0,3,0
S5,S412,1,2,0.5
S5,S413,0,4,0
S5,S415,0,3,0
S5,S416,0,3,0
S5,S417,0,6,0
S5,S418,0,2,0
S5,S419,0,3,0
S5,S420,0,2,0
S5,S421,0,3,0
S5,S422,0,2,0
S5,S423,1,2,0.5
S5,S424,0,3,0
S5,S425,0,2,0
S5,S426,1,2,0.5
S5,S427,0,2,0
S5,S428,0,5,0
S5,S429,0,8,0
S5,S431,1,1,1
S5,S432,1,2,0.5
S5,S433,1,2,0.5
S5,S434,0,2,0
S5,S435,1,6,0.166666667
S5,S436,1,4,0.25
S5,S437,0,2,0
S5,S438,0,3,0
S5,S439,1,7,0.142857143
S5,S440,0,5,0
S5,S441,0,2,0
S5,S442,1,8,0.125
S5,S443,1,2,0.5
S5,S444,1,8,0.125
S5,S445,0,2,0
S5,S447,0,2,0
S5,S448,0,2,0
S5,S449,1,1,1
S5,S450,1,3,0.333333333
S5,S451,0,2,0
S5,S453,0,3,0
S5,S456,0,2,0
S5,S458,0,2,0
S5,S462,0,4,0
S5,S463,1,1,1
S5,S466,0,2,0
S5,S467,1,5,0.2
S5,S468,1,3,0.333333333
S5,S470,0,2,0
S5,S471,0,6,0
S5,S473,0,5,0
S5,S474,0,5,0
S5,S475,0,4,0
S5,S478,0,7,0
S5,S479,0,2,0
S5,S480,0,2,0
S5,S481,0,2,0
S5,S482,0,4,0
S5,S483,1,6,0.166666667
S5,S484,1,6,0.166666667
S5,S486,0,8,0
S5,S487,0,2,0
S5,S488,0,6,0
S5,S489,0,3,0
S5,S492,0,2,0
S5,S496,0,2,0
S5,S499,0,6,0
S5,S502,0,4,0
S5,S505,1,4,0.25
S5,S506,0,3,0
S5,S507,0,3,0
S5,S508,1,3,0.333333333
S5,S510,1,3,0.333333333
S5,S511,0,2,0
S6,S1,0,10,0
S6,S2,0,9,0
S6,S3,0,9,0
S6,S4,0,10,0
S6,S5,0,9,0
S6,S7,4,10,0.4
S6,S8,0,9,0
S6,S10,1,8,0.125
S6,S12,1,9,0.111111111
S6,S13,0,9,0
S6,S15,0,9,0
S6,S16,0,9,0
S6,S17,1,10,0.1
S6,S18,1,10,0.1
S6,S19,0,9,0
S6,S20,1,8,0.125
S6,S21,2,11,0.181818182
S6,S22,0,9,0
S6,S23,0,11,0
S6,S24,0,9,0
S6,S25,1,8,0.125
S6,S26,0,9,0
S6,S27,1,10,0.1
S6,S28,0,10,0
S6,S30,0,9,0
S6,S31,4,8,0.5
S6,S32,0,9,0
S6,S33,0,9,0
S6,S34,0,9,0
S6,S35,0,9,0
S6,S39,2,8,0.25
S6,S42,0,9,0
S6,S43,0,10,0
S6,S45,1,8,0.125
S6,S46,1,10,0.1
S6,S47,3,11,0.272727273
S6,S49,2,9,0.222222222
S6,S50,0,11,0
S6,S51,0,9,0
S6,S52,0,9,0
S6,S53,0,11,0
S6,S54,2,9,0.222222222
S6,S55,0,11,0
S6,S56,0,10,0
S6,S57,0,9,0
S6,S59,2,17,0.117647059
S6,S60,1,9,0.111111111
S6,S62,0,13,0
S6,S63,2,9,0.222222222
S6,S65,0,10,0
S6,S66,1,8,0.125
S6,S67,0,10,0
S6,S68,0,10,0
S6,S69,2,11,0.181818182
S6,S70,3,8,0.375
S6,S71,0,9,0
S6,S73,0,9,0
S6,S75,0,9,0
S6,S77,1,16,0.0625
S6,S79,0,9,0
S6,S80,0,10,0
S6,S81,1,8,0.125
S6,S82,0,10,0
S6,S83,1,10,0.1
S6,S84,1,10,0.1
S6,S85,0,9,0
S6,S86,0,9,0
S6,S87,1,8,0.125
S6,S88,0,9,0
S6,S89,0,10,0
S6,S91,1,8,0.125
S6,S94,3,11,0.272727273
S6,S95,1,9,0.111111111
S6,S97,0,9,0
S6,S98,1,9,0.111111111
S6,S101,1,8,0.125
S6,S103,0,9,0
S6,S106,2,10,0.2
S6,S107,1,8,0.125
S6,S108,2,10,0.2
S6,S111,2,12,0.166666667
S6,S113,1,8,0.125
S6,S118,2,11,0.181818182
S6,S119,1,8,0.125
S6,S121,4,11,0.363636364
S6,S122,3,9,0.333333333
S6,S123,0,10,0
S6,S126,2,10,0.2
S6,S129,1,8,0.125
S6,S130,0,9,0
S6,S131,2,10,0.2
S6,S133,3,9,0.333333333
S6,S134,1,13,0.076923077
S6,S135,3,14,0.214285714
S6,S136,0,11,0
S6,S137,0,9,0
S6,S138,1,8,0.125
S6,S139,1,9,0.111111111
S6,S140,1,10,0.1
S6,S141,0,9,0
S6,S142,0,10,0
S6,S143,0,9,0
S6,S145,1,8,0.125
S6,S146,0,9,0
S6,S147,2,9,0.222222222
S6,S148,0,15,0
S6,S149,1,8,0.125
S6,S151,0,9,0
S6,S152,1,9,0.111111111
S6,S153,0,9,0
S6,S154,2,9,0.222222222
S6,S155,0,9,0
S6,S156,0,9,0
S6,S158,0,9,0
S6,S160,3,10,0.3
S6,S165,0,9,0
S6,S166,3,9,0.333333333
S6,S167,0,9,0
S6,S169,0,9,0
S6,S170,0,10,0
S6,S171,0,9,0
S6,S172,1,8,0.125
S6,S174,0,9,0
S6,S178,0,12,0
S6,S184,3,13,0.230769231
S6,S186,0,9,0
S6,S187,1,16,0.0625
S6,S188,6,13,0.461538462
S6,S189,1,8,0.125
S6,S190,1,11,0.090909091
S6,S194,4,18,0.222222222
S6,S195,0,9,0
S6,S198,0,9,0
S6,S199,0,9,0
S6,S201,0,11,0
S6,S202,0,11,0
S6,S203,3,10,0.3
S6,S204,1,8,0.125
S6,S206,0,9,0
S6,S208,0,11,0
S6,S210,0,9,0
S6,S212,0,9,0
S6,S214,0,12,0
S6,S216,2,9,0.222222222
S6,S218,0,9,0
S6,S220,0,9,0
S6,S221,0,9,0
S6,S222,1,8,0.125
S6,S223,1,8,0.125
S6,S224,1,8,0.125
S6,S225,2,8,0.25
S6,S226,1,8,0.125
S6,S227,0,9,0
S6,S228,0,9,0
S6,S230,1,9,0.111111111
S6,S231,1,10,0.1
S6,S232,0,9,0
S6,S233,0,9,0
S6,S234,2,10,0.2
S6,S235,3,14,0.214285714
S6,S237,0,9,0
S6,S238,1,8,0.125
S6,S239,0,10,0
S6,S242,1,10,0.1
S6,S243,0,9,0
S6,S244,0,9,0
S6,S245,0,10,0
S6,S247,0,9,0
S6,S254,1,10,0.1
S6,S255,0,12,0
S6,S256,0,10,0
S6,S257,0,9,0
S6,S261,1,11,0.090909091
S6,S262,0,10,0
S6,S264,1,9,0.111111111
S6,S265,7,13,0.538461538
S6,S266,1,12,0.083333333
S6,S267,1,9,0.111111111
S6,S268,1,9,0.111111111
S6,S269,1,14,0.071428571
S6,S270,1,10,0.1
S6,S271,1,11,0.090909091
S6,S272,1,8,0.125
S6,S274,1,9,0.111111111
S6,S275,0,9,0
S6,S276,0,10,0
S6,S277,0,10,0
S6,S278,0,10,0
S6,S280,0,9,0
S6,S281,0,11,0
S6,S282,2,9,0.222222222
S6,S284,0,9,0
S6,S285,0,9,0
S6,S286,0,9,0
S6,S294,1,9,0.111111111
S6,S295,0,9,0
S6,S297,1,9,0.111111111
S6,S298,0,9,0
S6,S300,0,9,0
S6,S302,0,10,0
S6,S303,0,10,0
S6,S304,1,9,0.111111111
S6,S305,1,8,0.125
S6,S306,0,9,0
S6,S308,0,9,0
S6,S309,0,9,0
S6,S310,0,10,0
S6,S311,1,8,0.125
S6,S313,1,8,0.125
S6,S316,2,10,0.2
S6,S317,1,12,0.083333333
S6,S318,1,8,0.125
S6,S319,1,8,0.125
S6,S320,0,10,0
S6,S321,0,11,0
S6,S322,1,8,0.125
S6,S324,0,9,0
S6,S325,1,9,0.111111111
S6,S326,0,9,0
S6,S328,0,10,0
S6,S329,0,9,0
S6,S331,0,10,0
S6,S332,0,13,0
S6,S333,0,9,0
S6,S334,0,9,0
S6,S335,0,9,0
S6,S336,0,9,0
S6,S337,0,11,0
S6,S338,1,9,0.111111111
S6,S339,2,11,0.181818182
S6,S340,0,12,0
S6,S342,0,9,0
S6,S344,1,8,0.125
S6,S345,0,9,0
S6,S346,0,12,0
S6,S348,3,15,0.2
S6,S349,1,8,0.125
S6,S354,1,9,0.111111111
S6,S355,0,9,0
S6,S358,0,12,0
S6,S359,0,9,0
S6,S360,0,10,0
S6,S361,3,10,0.3
S6,S362,1,8,0.125
S6,S363,0,10,0
S6,S365,0,10,0
S6,S366,0,11,0
S6,S367,0,9,0
S6,S368,1,8,0.125
S6,S371,0,9,0
S6,S373,0,9,0
S6,S374,2,10,0.2
S6,S375,2,9,0.222222222
S6,S376,0,11,0
S6,S377,0,11,0
S6,S378,0,10,0
S6,S380,0,9,0
S6,S381,1,8,0.125
S6,S384,0,9,0
S6,S387,0,11,0
S6,S388,3,16,0.1875
S6,S390,1,8,0.125
S6,S391,1,8,0.125
S6,S392,0,9,0
S6,S393,0,9,0
S6,S394,1,8,0.125
S6,S395,2,8,0.25
S6,S397,1,8,0.125
S6,S399,1,11,0.090909091
S6,S400,6,9,0.666666667
S6,S401,1,10,0.1
S6,S402,0,9,0
S6,S404,0,10,0
S6,S405,1,8,0.125
S6,S406,1,9,0.111111111
S6,S407,0,10,0
S6,S411,0,10,0
S6,S412,0,10,0
S6,S413,2,9,0.222222222
S6,S415,0,10,0
S6,S416,0,10,0
S6,S417,1,12,0.083333333
S6,S418,0,9,0
S6,S419,0,10,0
S6,S420,0,9,0
S6,S421,0,10,0
S6,S422,0,9,0
S6,S423,0,10,0
S6,S424,0,10,0
S6,S425,1,8,0.125
S6,S426,0,10,0
S6,S427,0,9,0
S6,S428,1,11,0.090909091
S6,S429,3,12,0.25
S6,S431,0,9,0
S6,S432,0,10,0
S6,S433,0,10,0
S6,S434,0,9,0
S6,S435,1,13,0.076923077
S6,S436,0,12,0
S6,S437,0,9,0
S6,S438,0,10,0
S6,S439,5,10,0.5
S6,S440,2,10,0.2
S6,S441,0,9,0
S6,S442,1,15,0.066666667
S6,S443,1,9,0.111111111
S6,S444,1,15,0.066666667
S6,S445,0,9,0
S6,S447,0,9,0
S6,S448,0,9,0
S6,S449,0,9,0
S6,S450,2,9,0.222222222
S6,S451,1,8,0.125
S6,S453,0,10,0
S6,S456,1,8,0.125
S6,S458,1,8,0.125
S6,S462,1,10,0.1
S6,S463,0,9,0
S6,S466,1,8,0.125
S6,S467,1,12,0.083333333
S6,S468,1,10,0.1
S6,S470,1,8,0.125
S6,S471,2,11,0.181818182
S6,S473,1,11,0.090909091
S6,S474,2,10,0.2
S6,S475,1,10,0.1
S6,S478,2,12,0.166666667
S6,S479,0,9,0
S6,S480,1,8,0.125
S6,S481,0,9,0
S6,S482,0,11,0
S6,S483,3,11,0.272727273
S6,S484,0,14,0
S6,S486,4,11,0.363636364
S6,S487,0,9,0
S6,S488,0,13,0
S6,S489,1,9,0.111111111
S6,S492,0,9,0
S6,S496,1,8,0.125
S6,S499,1,12,0.083333333
S6,S502,3,8,0.375
S6,S505,1,11,0.090909091
S6,S506,0,10,0
S6,S507,0,10,0
S6,S508,0,11,0
S6,S510,2,9,0.222222222
S6,S511,1,8,0.125
S7,S1,0,8,0
S7,S2,0,7,0
S7,S3,0,7,0
S7,S4,0,8,0
S7,S5,0,7,0
S7,S6,4,10,0.4
S7,S8,0,7,0
S7,S10,1,6,0.166666667
S7,S12,1,7,0.142857143
S7,S13,0,7,0
S7,S15,0,7,0
S7,S16,0,7,0
S7,S17,1,8,0.125
S7,S18,1,8,0.125
S7,S19,0,7,0
S7,S20,1,6,0.166666667
S7,S21,2,9,0.222222222
S7,S22,0,7,0
S7,S23,0,9,0
S7,S24,0,7,0
S7,S25,1,6,0.166666667
S7,S26,0,7,0
S7,S27,0,9,0
S7,S28,0,8,0
S7,S30,0,7,0
S7,S31,3,7,0.428571429
S7,S32,0,7,0
S7,S33,0,7,0
S7,S34,0,7,0
S7,S35,0,7,0
S7,S39,1,7,0.142857143
S7,S42,0,7,0
S7,S43,1,7,0.142857143
S7,S45,0,7,0
S7,S46,1,8,0.125
S7,S47,3,9,0.333333333
S7,S49,2,7,0.285714286
S7,S50,1,8,0.125
S7,S51,0,7,0
S7,S52,0,7,0
S7,S53,0,9,0
S7,S54,1,8,0.125
S7,S55,0,9,0
S7,S56,1,7,0.142857143
S7,S57,0,7,0
S7,S59,1,16,0.0625
S7,S60,1,7,0.142857143
S7,S62,0,11,0
S7,S63,2,7,0.285714286
S7,S65,1,7,0.142857143
S7,S66,1,6,0.166666667
S7,S67,0,8,0
S7,S68,0,8,0
S7,S69,2,9,0.222222222
S7,S70,1,8,0.125
S7,S71,0,7,0
S7,S73,0,7,0
S7,S75,0,7,0
S7,S77,1,14,0.071428571
S7,S79,0,7,0
S7,S80,1,7,0.142857143
S7,S81,1,6,0.166666667
S7,S82,0,8,0
S7,S83,0,9,0
S7,S84,0,9,0
S7,S85,0,7,0
S7,S86,0,7,0
S7,S87,1,6,0.166666667
S7,S88,0,7,0
S7,S89,0,8,0
S7,S91,0,7,0
S7,S94,2,10,0.2
S7,S95,0,8,0
S7,S97,0,7,0
S7,S98,1,7,0.142857143
S7,S101,0,7,0
S7,S103,0,7,0
S7,S106,1,9,0.111111111
S7,S107,1,6,0.166666667
S7,S108,1,9,0.111111111
S7,S111,1,11,0.090909091
S7,S113,0,7,0
S7,S118,2,9,0.222222222
S7,S119,1,6,0.166666667
S7,S121,1,12,0.083333333
S7,S122,1,9,0.111111111
S7,S123,0,8,0
S7,S126,1,9,0.111111111
S7,S129,1,6,0.166666667
S7,S130,0,7,0
S7,S131,1,9,0.111111111
S7,S133,1,9,0.111111111
S7,S134,0,12,0
S7,S135,2,13,0.153846154
S7,S136,0,9,0
S7,S137,0,7,0
S7,S138,0,7,0
S7,S139,0,8,0
S7,S140,0,9,0
S7,S141,0,7,0
S7,S142,0,8,0
S7,S143,0,7,0
S7,S145,0,7,0
S7,S146,0,7,0
S7,S147,1,8,0.125
S7,S148,0,13,0
S7,S149,0,7,0
S7,S151,0,7,0
S7,S152,1,7,0.142857143
S7,S153,0,7,0
S7,S154,2,7,0.285714286
S7,S155,0,7,0
S7,S156,0,7,0
S7,S158,0,7,0
S7,S160,3,8,0.375
S7,S165,0,7,0
S7,S166,1,9,0.111111111
S7,S167,0,7,0
S7,S169,0,7,0
S7,S170,1,7,0.142857143
S7,S171,0,7,0
S7,S172,0,7,0
